TRAJECTORY;ASTAGarageSquare_fellow_4;0.1;1809;;;;;;;
LINE;11.27;60.89;65.46;0.00; 0.34;  5.53;   0.14;    0.01;0;ENDLINE
LINE;11.28;60.94;65.48;0.00; 0.34;  5.53;   0.14;    0.01;0;ENDLINE
LINE;11.29;61.00;65.50;0.00; 0.34;  5.53;   0.14;    0.01;0;ENDLINE
LINE;11.30;61.05;65.52;0.00; 0.34;  5.53;   0.13;    0.01;0;ENDLINE
LINE;11.31;61.10;65.54;0.00; 0.34;  5.53;   0.13;    0.01;0;ENDLINE
LINE;11.32;61.15;65.56;0.00; 0.34;  5.53;   0.13;    0.01;0;ENDLINE
LINE;11.33;61.20;65.58;0.00; 0.34;  5.54;   0.13;    0.01;0;ENDLINE
LINE;11.34;61.25;65.60;0.00; 0.34;  5.54;   0.13;    0.01;0;ENDLINE
LINE;11.35;61.31;65.61;0.00; 0.35;  5.54;   0.13;    0.01;0;ENDLINE
LINE;11.36;61.36;65.63;0.00; 0.35;  5.54;   0.13;    0.01;0;ENDLINE
LINE;11.37;61.41;65.65;0.00; 0.35;  5.54;   0.13;    0.01;0;ENDLINE
LINE;11.38;61.46;65.67;0.00; 0.35;  5.54;   0.12;    0.01;0;ENDLINE
LINE;11.39;61.51;65.69;0.00; 0.35;  5.54;   0.12;    0.01;0;ENDLINE
LINE;11.40;61.57;65.71;0.00; 0.35;  5.54;   0.12;    0.01;0;ENDLINE
LINE;11.41;61.62;65.73;0.00; 0.35;  5.55;   0.12;    0.01;0;ENDLINE
LINE;11.42;61.67;65.75;0.00; 0.35;  5.55;   0.12;    0.01;0;ENDLINE
LINE;11.43;61.72;65.77;0.00; 0.35;  5.55;   0.12;    0.01;0;ENDLINE
LINE;11.44;61.77;65.79;0.00; 0.35;  5.55;   0.12;    0.00;0;ENDLINE
LINE;11.45;61.83;65.81;0.00; 0.35;  5.55;   0.12;    0.00;0;ENDLINE
LINE;11.46;61.88;65.83;0.00; 0.35;  5.55;   0.12;    0.00;0;ENDLINE
LINE;11.47;61.93;65.85;0.00; 0.35;  5.55;   0.11;    0.00;0;ENDLINE
LINE;11.48;61.98;65.87;0.00; 0.35;  5.55;   0.11;    0.00;0;ENDLINE
LINE;11.49;62.03;65.89;0.00; 0.35;  5.56;   0.11;    0.00;0;ENDLINE
LINE;11.50;62.09;65.91;0.00; 0.35;  5.56;   0.11;    0.00;0;ENDLINE
LINE;11.51;62.14;65.93;0.00; 0.35;  5.56;   0.11;    0.00;0;ENDLINE
LINE;11.52;62.19;65.95;0.00; 0.35;  5.56;   0.11;    0.00;0;ENDLINE
LINE;11.53;62.24;65.97;0.00; 0.35;  5.56;   0.11;    0.00;0;ENDLINE
LINE;11.54;62.29;65.99;0.00; 0.35;  5.56;   0.11;    0.00;0;ENDLINE
LINE;11.55;62.35;66.01;0.00; 0.35;  5.56;   0.11;    0.00;0;ENDLINE
LINE;11.56;62.40;66.03;0.00; 0.35;  5.56;   0.10;    0.00;0;ENDLINE
LINE;11.57;62.45;66.05;0.00; 0.35;  5.56;   0.10;    0.00;0;ENDLINE
LINE;11.58;62.50;66.07;0.00; 0.35;  5.57;   0.10;    0.00;0;ENDLINE
LINE;11.59;62.55;66.09;0.00; 0.35;  5.57;   0.10;    0.00;0;ENDLINE
LINE;11.60;62.61;66.11;0.00; 0.35;  5.57;   0.10;    0.00;0;ENDLINE
LINE;11.61;62.66;66.13;0.00; 0.35;  5.57;   0.10;    0.00;0;ENDLINE
LINE;11.62;62.71;66.14;0.00; 0.35;  5.57;   0.10;    0.00;0;ENDLINE
LINE;11.63;62.76;66.16;0.00; 0.35;  5.57;   0.10;    0.00;0;ENDLINE
LINE;11.64;62.81;66.18;0.00; 0.35;  5.57;   0.10;    0.00;0;ENDLINE
LINE;11.65;62.87;66.20;0.00; 0.35;  5.57;   0.10;    0.00;0;ENDLINE
LINE;11.66;62.92;66.22;0.00; 0.35;  5.57;   0.09;    0.00;0;ENDLINE
LINE;11.67;62.97;66.24;0.00; 0.35;  5.57;   0.09;    0.00;0;ENDLINE
LINE;11.68;63.02;66.26;0.00; 0.35;  5.58;   0.09;    0.00;0;ENDLINE
LINE;11.69;63.07;66.28;0.00; 0.35;  5.58;   0.09;    0.00;0;ENDLINE
LINE;11.70;63.13;66.30;0.00; 0.35;  5.58;   0.09;    0.00;0;ENDLINE
LINE;11.71;63.18;66.32;0.00; 0.35;  5.58;   0.09;    0.00;0;ENDLINE
LINE;11.72;63.23;66.34;0.00; 0.35;  5.58;   0.09;    0.00;0;ENDLINE
LINE;11.73;63.28;66.36;0.00; 0.35;  5.58;   0.09;    0.00;0;ENDLINE
LINE;11.74;63.34;66.38;0.00; 0.35;  5.58;   0.09;    0.00;0;ENDLINE
LINE;11.75;63.39;66.40;0.00; 0.35;  5.58;   0.08;    0.00;0;ENDLINE
LINE;11.76;63.44;66.42;0.00; 0.35;  5.58;   0.08;    0.00;0;ENDLINE
LINE;11.77;63.49;66.44;0.00; 0.35;  5.58;   0.08;    0.00;0;ENDLINE
LINE;11.78;63.54;66.46;0.00; 0.35;  5.58;   0.08;    0.00;0;ENDLINE
LINE;11.79;63.60;66.48;0.00; 0.35;  5.58;   0.08;    0.00;0;ENDLINE
LINE;11.80;63.65;66.50;0.00; 0.35;  5.59;   0.08;    0.00;0;ENDLINE
LINE;11.81;63.70;66.52;0.00; 0.36;  5.59;   0.08;    0.00;0;ENDLINE
LINE;11.82;63.75;66.54;0.00; 0.36;  5.59;   0.08;    0.00;0;ENDLINE
LINE;11.83;63.81;66.56;0.00; 0.36;  5.59;   0.08;    0.00;0;ENDLINE
LINE;11.84;63.86;66.58;0.00; 0.36;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.85;63.91;66.60;0.00; 0.36;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.86;63.96;66.62;0.00; 0.36;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.87;64.01;66.64;0.00; 0.36;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.88;64.07;66.66;0.00; 0.36;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.89;64.12;66.68;0.00; 0.36;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.90;64.17;66.70;0.00; 0.36;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.91;64.22;66.72;0.00; 0.36;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.92;64.28;66.74;0.00; 0.36;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.93;64.33;66.76;0.00; 0.36;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.94;64.38;66.78;0.00; 0.36;  5.60;   0.06;    0.00;0;ENDLINE
LINE;11.95;64.43;66.80;0.00; 0.36;  5.60;   0.06;    0.00;0;ENDLINE
LINE;11.96;64.49;66.82;0.00; 0.36;  5.60;   0.06;    0.00;0;ENDLINE
LINE;11.97;64.54;66.84;0.00; 0.36;  5.60;   0.06;    0.00;0;ENDLINE
LINE;11.98;64.59;66.85;0.00; 0.36;  5.60;   0.06;    0.00;0;ENDLINE
LINE;11.99;64.64;66.87;0.00; 0.36;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.00;64.70;66.89;0.00; 0.36;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.01;64.75;66.91;0.00; 0.36;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.02;64.80;66.93;0.00; 0.36;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.03;64.85;66.95;0.00; 0.36;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.04;64.90;66.97;0.00; 0.36;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.05;64.96;66.99;0.00; 0.36;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.06;65.01;67.01;0.00; 0.36;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.07;65.06;67.03;0.00; 0.36;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.08;65.11;67.05;0.00; 0.36;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.09;65.17;67.07;0.00; 0.36;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.10;65.22;67.09;0.00; 0.36;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.11;65.27;67.11;0.00; 0.36;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.12;65.32;67.13;0.00; 0.36;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.13;65.38;67.15;0.00; 0.36;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.14;65.43;67.17;0.00; 0.36;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.15;65.48;67.19;0.00; 0.36;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.16;65.53;67.21;0.00; 0.36;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.17;65.59;67.23;0.00; 0.36;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.18;65.64;67.25;0.00; 0.36;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.19;65.69;67.27;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.20;65.74;67.29;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.21;65.80;67.31;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.22;65.85;67.33;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.23;65.90;67.35;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.24;65.95;67.37;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.25;66.01;67.39;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.26;66.06;67.41;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.27;66.11;67.43;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.28;66.16;67.45;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.29;66.22;67.47;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.30;66.27;67.49;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.31;66.32;67.51;0.00; 0.36;  5.61;   0.03;    0.00;0;ENDLINE
LINE;12.32;66.37;67.53;0.00; 0.36;  5.61;   0.03;    0.00;0;ENDLINE
LINE;12.33;66.43;67.55;0.00; 0.36;  5.61;   0.03;    0.00;0;ENDLINE
LINE;12.34;66.48;67.57;0.00; 0.36;  5.61;   0.03;    0.00;0;ENDLINE
LINE;12.35;66.53;67.59;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.36;66.58;67.61;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.37;66.64;67.63;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.38;66.69;67.65;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.39;66.74;67.67;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.40;66.79;67.69;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.41;66.85;67.71;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.42;66.90;67.73;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.43;66.95;67.75;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.44;67.00;67.77;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.45;67.06;67.79;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.46;67.11;67.81;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.47;67.16;67.83;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.48;67.21;67.85;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.49;67.27;67.87;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.50;67.32;67.89;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.51;67.37;67.91;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.52;67.43;67.93;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.53;67.48;67.94;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.54;67.53;67.96;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.55;67.58;67.98;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.56;67.64;68.00;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.57;67.69;68.02;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.58;67.74;68.04;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.59;67.79;68.06;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.60;67.85;68.08;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.61;67.90;68.10;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.62;67.95;68.12;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.63;68.00;68.14;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.64;68.06;68.16;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.65;68.11;68.18;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.66;68.16;68.20;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.67;68.21;68.22;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.68;68.27;68.24;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.69;68.32;68.26;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.70;68.37;68.28;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.71;68.42;68.30;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.72;68.48;68.32;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.73;68.53;68.34;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.74;68.58;68.36;0.00; 0.36;  5.62;  -0.02;    0.00;0;ENDLINE
LINE;12.75;68.63;68.38;0.00; 0.36;  5.62;  -0.19;    0.00;0;ENDLINE
LINE;12.76;68.69;68.40;0.00; 0.36;  5.62;  -0.39;    0.00;0;ENDLINE
LINE;12.77;68.74;68.42;0.00; 0.36;  5.62;  -0.55;    0.00;0;ENDLINE
LINE;12.78;68.79;68.44;0.00; 0.36;  5.61;  -0.74;    0.00;0;ENDLINE
LINE;12.79;68.84;68.46;0.00; 0.36;  5.60;  -0.95;    0.00;0;ENDLINE
LINE;12.80;68.90;68.48;0.00; 0.36;  5.59;  -1.12;    0.00;0;ENDLINE
LINE;12.81;68.95;68.50;0.00; 0.36;  5.58;  -1.25;    0.00;0;ENDLINE
LINE;12.82;69.00;68.52;0.00; 0.36;  5.57;  -1.39;    0.00;0;ENDLINE
LINE;12.83;69.05;68.54;0.00; 0.36;  5.56;  -1.52;    0.00;0;ENDLINE
LINE;12.84;69.11;68.56;0.00; 0.36;  5.54;  -1.62;    0.00;0;ENDLINE
LINE;12.85;69.16;68.58;0.00; 0.36;  5.53;  -1.72;    0.00;0;ENDLINE
LINE;12.86;69.21;68.60;0.00; 0.36;  5.51;  -1.82;    0.00;0;ENDLINE
LINE;12.87;69.26;68.62;0.00; 0.36;  5.49;  -1.90;    0.00;0;ENDLINE
LINE;12.88;69.31;68.64;0.00; 0.36;  5.47;  -1.97;    0.00;0;ENDLINE
LINE;12.89;69.36;68.66;0.00; 0.36;  5.45;  -2.04;    0.00;0;ENDLINE
LINE;12.90;69.41;68.68;0.00; 0.36;  5.43;  -2.11;    0.00;0;ENDLINE
LINE;12.91;69.46;68.70;0.00; 0.36;  5.41;  -2.17;    0.00;0;ENDLINE
LINE;12.92;69.51;68.71;0.00; 0.36;  5.39;  -2.23;    0.00;0;ENDLINE
LINE;12.93;69.57;68.73;0.00; 0.36;  5.37;  -2.28;    0.00;0;ENDLINE
LINE;12.94;69.62;68.75;0.00; 0.36;  5.34;  -2.33;    0.00;0;ENDLINE
LINE;12.95;69.67;68.77;0.00; 0.36;  5.32;  -2.38;    0.00;0;ENDLINE
LINE;12.96;69.71;68.79;0.00; 0.36;  5.30;  -2.42;    0.00;0;ENDLINE
LINE;12.97;69.76;68.81;0.00; 0.36;  5.27;  -2.46;    0.00;0;ENDLINE
LINE;12.98;69.81;68.83;0.00; 0.36;  5.25;  -2.50;    0.00;0;ENDLINE
LINE;12.99;69.86;68.85;0.00; 0.36;  5.22;  -2.54;    0.00;0;ENDLINE
LINE;13.00;69.91;68.86;0.00; 0.36;  5.20;  -2.57;    0.00;0;ENDLINE
LINE;13.01;69.96;68.88;0.00; 0.36;  5.17;  -2.60;    0.00;0;ENDLINE
LINE;13.02;70.01;68.90;0.00; 0.36;  5.15;  -2.63;    0.00;0;ENDLINE
LINE;13.03;70.06;68.92;0.00; 0.36;  5.12;  -2.67;    0.00;0;ENDLINE
LINE;13.04;70.10;68.94;0.00; 0.36;  5.09;  -2.70;    0.00;0;ENDLINE
LINE;13.05;70.15;68.95;0.00; 0.36;  5.07;  -2.73;    0.00;0;ENDLINE
LINE;13.06;70.20;68.97;0.00; 0.36;  5.04;  -2.76;    0.00;0;ENDLINE
LINE;13.07;70.25;68.99;0.00; 0.36;  5.01;  -2.78;    0.00;0;ENDLINE
LINE;13.08;70.29;69.01;0.00; 0.36;  4.98;  -2.81;    0.00;0;ENDLINE
LINE;13.09;70.34;69.03;0.00; 0.36;  4.95;  -2.83;    0.00;0;ENDLINE
LINE;13.10;70.38;69.04;0.00; 0.36;  4.93;  -2.86;    0.00;0;ENDLINE
LINE;13.11;70.43;69.06;0.00; 0.36;  4.90;  -2.88;    0.00;0;ENDLINE
LINE;13.12;70.48;69.08;0.00; 0.36;  4.87;  -2.90;    0.00;0;ENDLINE
LINE;13.13;70.52;69.09;0.00; 0.36;  4.84;  -2.92;    0.00;0;ENDLINE
LINE;13.14;70.57;69.11;0.00; 0.36;  4.81;  -2.94;    0.00;0;ENDLINE
LINE;13.15;70.61;69.13;0.00; 0.36;  4.78;  -2.96;    0.00;0;ENDLINE
LINE;13.16;70.66;69.15;0.00; 0.36;  4.75;  -2.98;    0.00;0;ENDLINE
LINE;13.17;70.70;69.16;0.00; 0.36;  4.72;  -3.00;    0.00;0;ENDLINE
LINE;13.18;70.74;69.18;0.00; 0.36;  4.69;  -3.01;    0.00;0;ENDLINE
LINE;13.19;70.79;69.19;0.00; 0.36;  4.66;  -3.02;    0.00;0;ENDLINE
LINE;13.20;70.83;69.21;0.00; 0.36;  4.63;  -3.04;    0.00;0;ENDLINE
LINE;13.21;70.87;69.23;0.00; 0.36;  4.60;  -3.05;    0.00;0;ENDLINE
LINE;13.22;70.92;69.24;0.00; 0.36;  4.57;  -3.06;    0.00;0;ENDLINE
LINE;13.23;70.96;69.26;0.00; 0.36;  4.54;  -3.07;    0.00;0;ENDLINE
LINE;13.24;71.00;69.28;0.00; 0.36;  4.51;  -3.08;    0.00;0;ENDLINE
LINE;13.25;71.04;69.29;0.00; 0.36;  4.48;  -3.08;    0.00;0;ENDLINE
LINE;13.26;71.09;69.31;0.00; 0.36;  4.45;  -3.09;    0.00;0;ENDLINE
LINE;13.27;71.13;69.32;0.00; 0.36;  4.42;  -3.10;    0.00;0;ENDLINE
LINE;13.28;71.17;69.34;0.00; 0.36;  4.39;  -3.10;    0.00;0;ENDLINE
LINE;13.29;71.21;69.35;0.00; 0.36;  4.35;  -3.11;    0.00;0;ENDLINE
LINE;13.30;71.25;69.37;0.00; 0.36;  4.32;  -3.11;    0.00;0;ENDLINE
LINE;13.31;71.29;69.38;0.00; 0.36;  4.29;  -3.12;    0.00;0;ENDLINE
LINE;13.32;71.33;69.40;0.00; 0.36;  4.26;  -3.12;    0.00;0;ENDLINE
LINE;13.33;71.37;69.41;0.00; 0.36;  4.23;  -3.12;    0.00;0;ENDLINE
LINE;13.34;71.41;69.43;0.00; 0.36;  4.20;  -3.12;    0.00;0;ENDLINE
LINE;13.35;71.45;69.44;0.00; 0.36;  4.17;  -3.13;    0.00;0;ENDLINE
LINE;13.36;71.49;69.46;0.00; 0.36;  4.14;  -3.13;    0.00;0;ENDLINE
LINE;13.37;71.53;69.47;0.00; 0.36;  4.11;  -3.13;    0.00;0;ENDLINE
LINE;13.38;71.56;69.49;0.00; 0.36;  4.07;  -3.13;    0.00;0;ENDLINE
LINE;13.39;71.60;69.50;0.00; 0.36;  4.04;  -3.14;    0.00;0;ENDLINE
LINE;13.40;71.64;69.52;0.00; 0.36;  4.01;  -3.14;    0.00;0;ENDLINE
LINE;13.41;71.68;69.53;0.00; 0.36;  3.98;  -3.16;    0.00;0;ENDLINE
LINE;13.42;71.71;69.54;0.00; 0.36;  3.95;  -3.17;    0.00;0;ENDLINE
LINE;13.43;71.75;69.56;0.00; 0.36;  3.92;  -3.18;    0.00;0;ENDLINE
LINE;13.44;71.79;69.57;0.00; 0.36;  3.88;  -3.19;    0.00;0;ENDLINE
LINE;13.45;71.82;69.59;0.00; 0.36;  3.85;  -3.20;    0.00;0;ENDLINE
LINE;13.46;71.86;69.60;0.00; 0.36;  3.82;  -3.20;    0.00;0;ENDLINE
LINE;13.47;71.90;69.61;0.00; 0.36;  3.79;  -3.21;    0.00;0;ENDLINE
LINE;13.48;71.93;69.63;0.00; 0.36;  3.76;  -3.21;    0.00;0;ENDLINE
LINE;13.49;71.97;69.64;0.00; 0.36;  3.72;  -3.22;    0.00;0;ENDLINE
LINE;13.50;72.00;69.65;0.00; 0.36;  3.69;  -3.22;    0.00;0;ENDLINE
LINE;13.51;72.03;69.67;0.00; 0.36;  3.66;  -3.23;    0.00;0;ENDLINE
LINE;13.52;72.07;69.68;0.00; 0.36;  3.63;  -3.23;    0.00;0;ENDLINE
LINE;13.53;72.10;69.69;0.00; 0.36;  3.60;  -3.23;    0.00;0;ENDLINE
LINE;13.54;72.14;69.70;0.00; 0.36;  3.56;  -3.23;    0.00;0;ENDLINE
LINE;13.55;72.17;69.72;0.00; 0.36;  3.53;  -3.24;    0.00;0;ENDLINE
LINE;13.56;72.20;69.73;0.00; 0.36;  3.50;  -3.24;    0.00;0;ENDLINE
LINE;13.57;72.23;69.74;0.00; 0.36;  3.47;  -3.24;    0.00;0;ENDLINE
LINE;13.58;72.27;69.75;0.00; 0.36;  3.43;  -3.24;    0.00;0;ENDLINE
LINE;13.59;72.30;69.77;0.00; 0.36;  3.40;  -3.24;    0.00;0;ENDLINE
LINE;13.60;72.33;69.78;0.00; 0.36;  3.37;  -3.24;    0.00;0;ENDLINE
LINE;13.61;72.36;69.79;0.00; 0.36;  3.34;  -3.24;    0.00;0;ENDLINE
LINE;13.62;72.39;69.80;0.00; 0.36;  3.30;  -3.23;    0.00;0;ENDLINE
LINE;13.63;72.42;69.81;0.00; 0.36;  3.27;  -3.22;    0.00;0;ENDLINE
LINE;13.64;72.45;69.82;0.00; 0.36;  3.24;  -3.21;    0.00;0;ENDLINE
LINE;13.65;72.48;69.84;0.00; 0.36;  3.21;  -3.20;    0.00;0;ENDLINE
LINE;13.66;72.51;69.85;0.00; 0.36;  3.18;  -3.19;    0.00;0;ENDLINE
LINE;13.67;72.54;69.86;0.00; 0.36;  3.14;  -3.19;    0.00;0;ENDLINE
LINE;13.68;72.57;69.87;0.00; 0.36;  3.11;  -3.18;    0.00;0;ENDLINE
LINE;13.69;72.60;69.88;0.00; 0.36;  3.08;  -3.18;    0.00;0;ENDLINE
LINE;13.70;72.63;69.89;0.00; 0.36;  3.05;  -3.17;    0.00;0;ENDLINE
LINE;13.71;72.66;69.90;0.00; 0.36;  3.02;  -3.17;    0.00;0;ENDLINE
LINE;13.72;72.69;69.91;0.00; 0.36;  2.98;  -3.16;    0.00;0;ENDLINE
LINE;13.73;72.71;69.92;0.00; 0.36;  2.95;  -3.16;    0.00;0;ENDLINE
LINE;13.74;72.74;69.93;0.00; 0.36;  2.92;  -3.15;    0.00;0;ENDLINE
LINE;13.75;72.77;69.94;0.00; 0.36;  2.89;  -3.15;    0.00;0;ENDLINE
LINE;13.76;72.80;69.95;0.00; 0.36;  2.86;  -3.14;    0.00;0;ENDLINE
LINE;13.77;72.82;69.96;0.00; 0.36;  2.83;  -3.14;    0.00;0;ENDLINE
LINE;13.78;72.85;69.97;0.00; 0.36;  2.80;  -3.14;    0.00;0;ENDLINE
LINE;13.79;72.88;69.98;0.00; 0.36;  2.76;  -3.13;    0.00;0;ENDLINE
LINE;13.80;72.90;69.99;0.00; 0.36;  2.73;  -3.13;    0.00;0;ENDLINE
LINE;13.81;72.93;70.00;0.00; 0.36;  2.70;  -3.12;    0.00;0;ENDLINE
LINE;13.82;72.95;70.01;0.00; 0.36;  2.67;  -3.12;    0.00;0;ENDLINE
LINE;13.83;72.98;70.02;0.00; 0.36;  2.64;  -3.11;    0.00;0;ENDLINE
LINE;13.84;73.00;70.03;0.00; 0.36;  2.61;  -3.10;    0.00;0;ENDLINE
LINE;13.85;73.03;70.04;0.00; 0.36;  2.58;  -3.09;    0.00;0;ENDLINE
LINE;13.86;73.05;70.05;0.00; 0.36;  2.55;  -3.06;    0.00;0;ENDLINE
LINE;13.87;73.07;70.06;0.00; 0.36;  2.52;  -3.03;    0.00;0;ENDLINE
LINE;13.88;73.10;70.07;0.00; 0.36;  2.49;  -3.01;    0.00;0;ENDLINE
LINE;13.89;73.12;70.08;0.00; 0.36;  2.46;  -3.00;    0.00;0;ENDLINE
LINE;13.90;73.14;70.08;0.00; 0.36;  2.43;  -3.00;    0.00;0;ENDLINE
LINE;13.91;73.16;70.09;0.00; 0.36;  2.40;  -3.00;    0.00;0;ENDLINE
LINE;13.92;73.19;70.10;0.00; 0.36;  2.37;  -2.99;    0.00;0;ENDLINE
LINE;13.93;73.21;70.11;0.00; 0.36;  2.34;  -2.98;    0.00;0;ENDLINE
LINE;13.94;73.23;70.12;0.00; 0.36;  2.31;  -2.95;    0.00;0;ENDLINE
LINE;13.95;73.25;70.13;0.00; 0.36;  2.28;  -2.93;    0.00;0;ENDLINE
LINE;13.96;73.27;70.13;0.00; 0.36;  2.25;  -2.91;    0.00;0;ENDLINE
LINE;13.97;73.29;70.14;0.00; 0.36;  2.22;  -2.90;    0.00;0;ENDLINE
LINE;13.98;73.31;70.15;0.00; 0.36;  2.19;  -2.89;    0.00;0;ENDLINE
LINE;13.99;73.33;70.16;0.00; 0.36;  2.16;  -2.89;    0.00;0;ENDLINE
LINE;14.00;73.35;70.16;0.00; 0.36;  2.13;  -2.88;    0.00;0;ENDLINE
LINE;14.01;73.37;70.17;0.00; 0.36;  2.10;  -2.86;    0.00;0;ENDLINE
LINE;14.02;73.39;70.18;0.00; 0.36;  2.07;  -2.85;    0.00;0;ENDLINE
LINE;14.03;73.41;70.19;0.00; 0.36;  2.05;  -2.83;    0.00;0;ENDLINE
LINE;14.04;73.43;70.19;0.00; 0.36;  2.02;  -2.83;    0.00;0;ENDLINE
LINE;14.05;73.45;70.20;0.00; 0.36;  1.99;  -2.82;    0.00;0;ENDLINE
LINE;14.06;73.47;70.21;0.00; 0.36;  1.96;  -2.82;    0.00;0;ENDLINE
LINE;14.07;73.49;70.21;0.00; 0.36;  1.93;  -2.81;    0.00;0;ENDLINE
LINE;14.08;73.51;70.22;0.00; 0.36;  1.90;  -2.80;    0.00;0;ENDLINE
